Tick,Throttle,Speed,Current,Voltage,,
71111,0,6114,4804,51473,,
71161,0,6114,4968,51473,,
71211,0,6114,4968,51473,,
71347,0,6114,4968,51431,,
71397,0,6114,4968,51431,,
71447,0,6654,4968,51431,,
71497,0,6654,4968,51431,,
71547,0,6654,5172,51431,,
71597,0,6654,5172,51431,,
71647,0,6654,5172,51431,,
71697,0,6654,5172,51431,,
71747,0,6654,5172,51385,,
71797,0,6654,5172,51385,,
71847,0,6979,5172,51385,,
71940,0,6979,5349,51385,,
71990,0,6979,5349,51385,,
72040,0,6979,5349,51385,,
72090,0,6979,5349,51385,,
72140,0,6979,5349,51347,,
72190,0,6979,5349,51347,,
72240,0,7565,5349,51347,,
72290,0,7565,5349,51347,,
72340,0,7565,5525,51347,,
72476,0,7565,5525,51347,,
72526,0,7565,5525,51989,,
72576,0,7565,5525,51989,,
72626,0,7797,5525,51989,,
72676,0,7797,5525,51989,,
72726,0,7797,5525,51989,,
72776,0,7797,5632,51989,,
72826,0,7797,5632,51989,,
72876,0,7797,5632,51989,,
72926,0,7797,5632,51989,,
73019,0,7797,5632,51950,,
73069,0,8245,5632,51950,,
73119,0,8245,5632,51950,,
73169,0,8245,5812,51950,,
73219,0,8245,5812,51950,,
73269,0,8245,5812,51950,,
73319,0,8245,5812,51950,,
73369,0,8245,5812,51909,,
73419,0,8245,5812,51909,,
73469,0,8569,5812,51909,,
73604,0,8569,5991,51909,,
73654,0,8970,5991,51909,,
73704,0,8970,5991,51909,,
73754,0,8970,5991,51858,,
73804,0,8970,5991,51858,,
73854,0,8970,5991,51858,,
73904,0,8970,5991,51858,,
73954,0,8970,6198,51858,,
74046,0,9079,6198,51858,,
74096,0,9079,6198,51858,,
74146,0,9079,6198,51812,,
74196,0,9079,6198,51812,,
74246,0,9079,6198,51812,,
74296,0,9079,6198,51812,,
74346,0,9079,6414,51812,,
74396,0,9079,6414,51812,,
74531,0,9650,6414,51812,,
74581,0,9650,6414,51775,,
74631,0,9758,6414,51775,,
74681,0,9758,6414,51775,,
74731,0,9758,6414,51775,,
74781,0,9758,6551,51775,,
74831,0,9758,6551,51775,,
74881,0,9758,6551,51775,,
74931,0,9758,6551,51775,,
74981,0,9758,6551,51748,,
75031,0,10144,6551,51748,,
75123,0,10144,6551,51748,,
75173,0,10144,6695,51748,,
75223,0,10144,6695,51748,,
75273,0,10360,6695,51748,,
75323,0,10360,6695,51748,,
75373,0,10360,6695,51707,,
75423,0,10360,6695,51707,,
75473,0,10360,6695,51707,,
75523,0,10360,6695,51707,,
75659,0,10792,6867,51707,,
75709,0,10792,6867,51707,,
75759,0,10792,6867,51667,,
75809,0,10792,6867,51667,,
75859,0,10870,6867,51667,,
75909,0,10870,6867,51667,,
75959,0,10870,7037,51667,,
76009,0,10870,7037,51667,,
76059,0,10870,7037,51667,,
76109,0,10870,7037,51667,,
76201,0,10870,7037,51624,,
76251,0,11179,7037,51624,,
76301,0,11179,7037,51624,,
76351,0,11179,7037,51624,,
76401,0,11179,7223,51624,,
76451,0,11426,7223,51624,,
76501,0,11426,7223,51624,,
76551,0,11426,7223,51624,,
76601,0,11426,7223,51585,,
76651,0,11781,7223,51585,,
76787,0,11781,7392,51585,,
76837,0,11873,7392,51585,,
76887,0,11873,7392,51585,,
76937,0,11873,7392,51585,,
76987,0,11873,7392,51546,,
77037,0,11873,7392,51546,,
77087,0,11873,7392,51546,,
77137,0,11873,7392,51546,,
77230,0,12244,7543,51546,,
77280,0,12244,7543,51546,,
77330,0,12244,7543,51546,,
77380,0,12244,7543,51507,,
77430,0,12352,7543,51507,,
77480,0,12352,7543,51507,,
77530,0,12352,7543,51507,,
77580,0,12352,7708,51507,,
77630,0,12645,7708,51507,,
77680,0,12645,7708,51507,,
77730,0,12645,7708,51507,,
77780,0,12645,7708,51465,,
77916,0,12753,7708,51465,,
77966,0,12753,7913,51465,,
78016,0,12753,7913,51465,,
78066,0,13078,7913,51465,,
78116,0,13078,7913,51465,,
78166,0,13078,7913,51414,,
78259,0,13078,7913,51414,,
78309,0,13078,7913,51414,,
78359,0,13078,7913,51414,,
78409,0,13078,8115,51414,,
78459,0,13417,8115,51414,,
78509,0,13417,8115,51414,,
78559,0,13417,8115,51414,,
78609,0,13417,8115,51375,,
78659,0,13773,8115,51375,,
78709,0,13773,8115,51375,,
78759,0,13773,8115,51375,,
78809,0,13773,8276,51375,,
78859,0,13896,8276,51375,,
78909,0,13896,8276,51375,,
79045,0,14035,8276,51333,,
79095,0,14035,8276,51333,,
79145,0,14035,8276,51333,,
79195,0,14035,8443,51333,,
79245,0,14159,8443,51333,,
79338,0,14159,8443,51333,,
79388,0,14159,8443,51300,,
79438,0,14699,8443,51300,,
79488,0,14699,8443,51300,,
79538,0,14699,8443,51300,,
79588,0,14699,8612,51300,,
79638,0,14282,8612,51300,,
79688,0,14282,8612,51300,,
79738,0,14282,8612,51300,,
79788,0,14282,8612,51265,,
79838,0,14699,8612,51265,,
79888,0,14699,8612,51265,,
79938,0,14699,8612,51265,,
79988,0,14699,8806,51265,,
80038,0,14838,8806,51265,,
80174,0,14838,8806,51265,,
80224,0,15286,8806,51227,,
80274,0,15286,8806,51227,,
80367,0,15286,8806,51227,,
80417,0,15286,8966,51227,,
80467,0,15286,8966,51227,,
80517,0,15286,8966,51227,,
80567,0,15286,8966,51227,,
80617,0,15286,8966,51182,,
80667,0,15440,8966,51182,,
80717,0,15440,8966,51182,,
80767,0,15440,8966,51182,,
80817,0,15440,9136,51182,,
80867,0,15903,9136,51182,,
80917,0,15903,9136,51182,,
80967,0,15903,9136,51182,,
81017,0,15903,9136,51141,,
81067,0,15903,9136,51141,,
81117,0,15903,9136,51141,,
81167,0,15903,9136,51141,,
81303,0,16073,9308,51141,,
81396,0,16073,9308,51093,,
81446,0,16243,9308,51093,,
81496,0,16243,9308,51093,,
81546,0,16243,9308,51093,,
81596,0,16243,9467,51093,,
81646,0,16243,9467,51093,,
81696,0,16243,9467,51093,,
81746,0,16243,9467,51093,,
81796,0,16243,9467,51058,,
81846,0,16598,9467,51058,,
81896,0,16598,9467,51058,,
81946,0,16598,9467,51058,,
81996,0,16598,9662,51058,,
82046,0,16768,9662,51058,,
82096,0,16768,9662,51058,,
82146,0,16768,9662,51058,,
82196,0,16768,9662,51009,,
82246,0,16953,9662,51009,,
82338,0,16953,9662,51009,,
82473,0,16953,9813,51009,,
82523,0,16953,9813,51009,,
82573,0,16953,9813,51009,,
82623,0,16953,9813,50962,,
82673,0,17154,9813,50962,,
82723,0,17154,9813,50962,,
82773,0,17154,9813,50962,,
82823,0,17154,9979,50962,,
82873,0,17540,9979,50962,,
82923,0,17540,9979,50962,,
82973,0,17540,9979,50962,,
83023,0,17540,9979,50936,,
83073,0,17540,9979,50936,,
83123,0,17540,9979,50936,,
83173,0,17540,9979,50936,,
83223,0,17540,10110,50936,,
83273,0,17941,10110,50936,,
83323,0,17941,10110,50936,,
83415,0,17941,10110,50903,,
83465,0,17941,10110,50903,,
83601,0,17941,10110,50903,,
83651,0,18374,10282,50903,,
83701,0,18374,10282,50903,,
83751,0,18374,10282,50903,,
83801,0,18374,10282,50903,,
83851,0,18374,10282,50863,,
83901,0,18374,10282,50863,,
83951,0,18374,10282,50863,,
84001,0,18374,10282,50863,,
84051,0,18374,10460,50863,,
84101,0,18374,10460,50863,,
84151,0,18374,10460,50863,,
84201,0,18374,10460,50863,,
84251,0,18822,10460,50815,,
84301,0,18822,10460,50815,,
84393,0,18822,10460,50815,,
84443,0,19053,10573,50815,,
84493,0,19053,10573,50815,,
84543,0,19053,10573,50815,,
84593,0,19053,10573,50815,,
84729,0,19053,10573,50773,,
84779,0,19053,10573,50773,,
84829,0,19532,10738,50773,,
84879,0,19532,10738,50773,,
84929,0,19532,10738,50773,,
84979,0,19532,10738,50773,,
85029,0,19532,10738,50751,,
85079,0,19532,10738,50751,,
85129,0,19532,10738,50751,,
85179,0,19532,10738,50751,,
85229,0,19794,11220,50751,,
85279,0,19794,11220,50751,,
85329,0,19794,11220,50751,,
85421,0,19794,11220,50717,,
85471,0,19794,11220,50717,,
85521,0,19794,11220,50717,,
85571,0,19794,11220,50717,,
85621,0,19794,11845,50717,,
85671,0,19794,11845,50717,,
85721,0,19794,11845,50717,,
85857,0,20041,11845,50671,,
85907,0,20041,11845,50671,,
85957,0,20041,11845,50671,,
86007,0,20041,11845,50671,,
86057,0,20582,11937,50671,,
86107,0,20582,11937,50671,,
86157,0,20582,11937,50671,,
86207,0,20582,11937,50671,,
86257,0,20304,11937,50635,,
86307,0,20304,11937,50635,,
86357,0,20304,11937,50635,,
86450,0,20582,12155,50635,,
86500,0,20582,12155,50635,,
86550,0,20582,12155,50635,,
86600,0,20582,12155,50635,,
86650,0,21138,12155,50602,,
86700,0,21138,12155,50602,,
86750,0,21138,12155,50602,,
86800,0,21138,12155,50602,,
86850,0,20860,11554,50602,,
86987,0,20860,11554,50602,,
87037,0,21138,11554,50543,,
87087,0,21138,11554,50543,,
87137,0,21138,11554,50543,,
87187,0,21138,11554,50543,,
87237,0,21431,11703,50543,,
87287,0,21431,11703,50543,,
87337,0,21431,11703,50543,,
87430,0,21431,11703,50527,,
87480,0,21431,11703,50527,,
87530,0,21431,11703,50527,,
87580,0,21431,11703,50527,,
87630,0,21138,11876,50527,,
87680,0,21138,11876,50527,,
87730,0,21138,11876,50527,,
87780,0,21138,11876,50527,,
87830,0,21740,11876,50482,,
87880,0,21740,11876,50482,,
87930,0,21740,11876,50482,,
87980,0,21740,11876,50482,,
88116,0,21740,11995,50482,,
88166,0,21740,11995,50482,,
88216,0,21740,11995,50482,,
88266,0,22049,11995,50439,,
88316,0,22049,11995,50439,,
88366,0,22049,11995,50439,,
88459,0,22049,12168,50439,,
88509,0,22049,12168,50439,,
88559,0,22049,12168,50439,,
88609,0,22049,12168,50439,,
88659,0,23037,12168,50402,,
88709,0,23037,12168,50402,,
88759,0,23037,12168,50402,,
88809,0,23037,12168,50402,,
88859,0,22373,12324,50402,,
88909,0,22373,12324,50402,,
89045,0,22697,12324,50370,,
89095,0,22697,12324,50370,,
89145,0,22697,12324,50370,,
89195,0,22697,12324,50370,,
89245,0,22697,12530,50370,,
89295,0,22697,12530,50370,,
89345,0,22697,12530,50370,,
89395,0,22697,12530,50370,,
89488,0,22697,12530,50286,,
89538,0,22697,12530,50286,,
89588,0,22697,12530,50286,,
89638,0,22697,12530,50286,,
89688,0,22697,12664,50286,,
89738,0,22697,12664,50286,,
89788,0,22697,12664,50286,,
89838,0,23037,12664,50286,,
89888,0,23037,12664,50295,,
89938,0,23037,12664,50295,,
89988,0,23037,12664,50295,,
90038,0,23747,12664,50295,,
90173,0,23747,12803,50295,,
90223,0,23747,12803,50295,,
90273,0,24118,12803,50260,,
90323,0,24118,12803,50260,,
90373,0,24118,12803,50260,,
90507,0,23747,12935,50260,,
90557,0,23747,12935,50260,,
90607,0,23747,12935,50260,,
90657,0,24118,12935,50237,,
90707,0,24118,12935,50237,,
90757,0,24118,12935,50237,,
90807,0,24118,12935,50237,,
90857,0,24118,13063,50237,,
90907,0,24118,13063,50237,,
90957,0,24118,13063,50237,,
91007,0,24118,13063,50237,,
91057,0,24504,13063,50183,,
91107,0,24504,13063,50183,,
91157,0,24504,13063,50183,,
91207,0,24504,13063,50183,,
91512,0,24504,13170,50154,,
91562,0,24504,13170,50154,,
91612,0,24504,13170,50154,,
91704,0,24504,13332,50154,,
91754,0,24504,13332,50154,,
91804,0,24504,13332,50154,,
91854,0,24890,13332,50154,,
91904,0,24890,13332,50120,,
91954,0,24890,13332,50120,,
92004,0,24890,13332,50120,,
92054,0,25307,13332,50120,,
92104,0,25307,13536,50120,,
92154,0,25307,13536,50120,,
92204,0,25307,13536,50120,,
92254,0,25307,13536,50120,,
92304,0,25307,13536,50064,,
92354,0,25307,13536,50064,,
92404,0,25307,13536,50064,,
92454,0,25724,13536,50064,,
92504,0,25724,13699,50064,,
92681,0,25724,13699,50029,,
92731,0,25724,13699,50029,,
92781,0,25724,13699,50029,,
92831,0,25724,13699,50029,,
92881,0,25724,13822,50029,,
92931,0,25724,13822,50029,,
92981,0,25724,13822,50029,,
93031,0,25724,13822,50029,,
93081,0,25724,13822,50017,,
93131,0,25724,13822,50017,,
93181,0,25724,13822,50017,,
93231,0,26619,13822,50017,,
93281,0,26619,13969,50017,,
93331,0,26619,13969,50017,,
93381,0,26619,13969,50017,,
93431,0,26619,13969,50017,,
93481,0,26619,13969,49965,,
93531,0,26619,13969,49965,,
93623,0,26619,13969,49965,,
93673,0,26619,14112,49965,,
93809,0,26619,14112,49965,,
93859,0,26156,14112,49965,,
93909,0,26156,14112,49936,,
93959,0,26156,14112,49936,,
94009,0,26156,14112,49936,,
94059,0,26619,14112,49936,,
94109,0,26619,14217,49936,,
94159,0,26619,14217,49936,,
94209,0,26619,14217,49936,,
94259,0,26619,14217,49936,,
94309,0,26619,14217,49917,,
94359,0,26619,14217,49917,,
94409,0,26619,14217,49917,,
94459,0,26619,14217,49917,,
94509,0,26619,14390,49917,,
94559,0,26619,14390,49917,,
94652,0,27082,14390,49917,,
94702,0,27082,14390,49877,,
94752,0,27082,14390,49877,,
94802,0,27082,14390,49877,,
94938,0,27561,14569,49877,,
94988,0,27561,14569,49877,,
95038,0,27561,14569,49877,,
95088,0,27561,14569,49825,,
95138,0,27561,14569,49825,,
95188,0,27561,14569,49825,,
95238,0,27561,14569,49825,,
95288,0,27561,14686,49825,,
95338,0,27561,14686,49825,,
95388,0,27561,14686,49825,,
95438,0,28071,14686,49825,,
95488,0,28071,14686,49784,,
95538,0,28071,14686,49784,,
95631,0,27561,14686,49784,,
95681,0,27561,14686,49784,,
95731,0,27561,14871,49784,,
95781,0,27561,14871,49784,,
95831,0,28071,14871,49784,,
95881,0,28071,14871,49784,,
95931,0,28071,14871,49755,,
96067,0,28071,14871,49755,,
96117,0,28071,15011,49755,,
96167,0,28071,15011,49755,,
96217,0,28071,15011,49755,,
96267,0,28580,15011,49755,,
96317,0,28580,15011,49703,,
96367,0,28580,15011,49703,,
96417,0,28580,15011,49703,,
96467,0,28071,15011,49703,,
96517,0,28071,15170,49703,,
96567,0,28071,15170,49703,,
96660,0,28580,15170,49703,,
96710,0,28580,15170,49682,,
96760,0,28580,15170,49682,,
96810,0,28580,15170,49682,,
96860,0,28580,15170,49682,,
96910,0,28580,15353,49682,,
96960,0,28580,15353,49682,,
97010,0,28580,15353,49682,,
97060,0,28580,15353,49682,,
97196,0,28580,15353,49635,,
97246,0,29692,15353,49635,,
97296,0,29692,15469,49635,,
97346,0,29692,15469,49635,,
97396,0,29692,15469,49635,,
97446,0,29692,15469,49635,,
97496,0,29692,15469,49633,,
97546,0,29692,15469,49633,,
97596,0,29692,15469,49633,,
97689,0,29692,15469,49633,,
97739,0,29692,15546,49633,,
97789,0,29692,15546,49633,,
97839,0,29692,15546,49633,,
97889,0,29692,15546,49633,,
97939,0,29692,15546,49595,,
97989,0,29692,15546,49595,,
98039,0,29692,15546,49595,,
98089,0,29692,15546,49595,,
98139,0,29692,15699,49595,,
98189,0,29692,15699,49595,,
98324,0,29692,15699,49566,,
98374,0,29692,15699,49566,,
98424,0,30263,15699,49566,,
98474,0,30263,15699,49566,,
98524,0,30263,15944,49566,,
98574,0,30263,15944,49566,,
98666,0,30263,15944,49566,,
98716,0,30263,15944,49360,,
98766,0,30263,15944,49360,,
98816,0,30263,15944,49360,,
98866,0,30263,15944,49360,,
98916,0,30263,16015,49360,,
98966,0,30263,16015,49360,,
99016,0,30263,16015,49360,,
99066,0,30881,16015,49360,,
99116,0,30881,16015,49481,,
99166,0,30881,16015,49481,,
99216,0,30881,16015,49481,,
99266,0,30263,16015,49481,,
99316,0,30263,16095,49481,,
99451,0,30881,16095,49481,,
99501,0,30881,16095,49481,,
99551,0,30881,16095,49470,,
99601,0,30881,16095,49470,,
99693,0,31498,16095,49470,,
99743,0,31498,16176,49470,,
99793,0,31498,16176,49470,,
99843,0,31498,16176,49470,,
99893,0,31498,16176,49470,,
99943,0,31498,16176,49456,,
99993,0,31498,16176,49456,,
100043,0,30881,16176,49456,,
100093,0,30881,16176,49456,,
100143,0,30881,16301,49456,,
100193,0,30881,16301,49456,,
100243,0,30881,16301,49456,,
100293,0,30881,16301,49456,,
100343,0,30881,16301,49407,,
100393,0,30881,16301,49407,,
100443,0,31498,16301,49407,,
100579,0,31498,16444,49407,,
100671,0,31498,16444,49407,,
100721,0,31498,16444,49377,,
100771,0,31498,16444,49377,,
100821,0,31498,16444,49377,,
100871,0,31498,16444,49377,,
100921,0,31498,16562,49377,,
100971,0,31498,16562,49377,,
101021,0,31498,16562,49377,,
101071,0,32162,16562,49377,,
101121,0,32162,16562,49347,,
101171,0,32162,16562,49347,,
101221,0,32162,16562,49347,,
101271,0,31498,16562,49347,,
101321,0,31498,16690,49347,,
101371,0,31498,16690,49347,,
101421,0,31498,16690,49347,,
101471,0,32842,16690,49347,,
101563,0,32842,16690,49270,,
101613,0,32842,16690,49270,,
101749,0,31498,16890,49270,,
101799,0,31498,16890,49270,,
101849,0,32162,16890,49270,,
101899,0,32162,16890,49270,,
101949,0,32162,16890,49264,,
101999,0,32162,16890,49264,,
102049,0,32162,16890,49264,,
102099,0,32162,16890,49264,,
102149,0,32162,16992,49264,,
102199,0,32162,16992,49264,,
102249,0,32162,16992,49264,,
102299,0,32162,16992,49264,,
102349,0,32162,16992,49223,,
102399,0,32162,16992,49223,,
102449,0,32162,16992,49223,,
102499,0,32162,16992,49223,,
102592,0,32162,17164,49223,,
102642,0,32842,17164,49223,,
102692,0,32842,17164,49223,,
102742,0,32842,17164,49199,,
102878,0,32842,17164,49199,,
102928,0,32842,17164,49199,,
102978,0,32842,17290,49199,,
103028,0,32842,17290,49199,,
103078,0,32842,17290,49199,,
103128,0,32842,17290,49199,,
103178,0,32842,17290,49179,,
103228,0,32842,17290,49179,,
103278,0,32842,17290,49179,,
103328,0,32842,17290,49179,,
103378,0,32842,17379,49179,,
103428,0,33552,17379,49179,,
103478,0,33552,17379,49179,,
103571,0,33552,17379,49162,,
103621,0,33552,17379,49162,,
103671,0,33552,17379,49162,,
103808,0,33552,18104,49162,,
103858,0,33552,18104,49162,,
103908,0,33552,18104,49162,,
103958,0,33552,18104,49127,,
104008,0,33552,18104,49127,,
104058,0,33552,18104,49127,,
104108,0,33552,18104,49127,,
104158,0,33552,18380,49127,,
104208,0,33552,18380,49127,,
104258,0,33552,18380,49127,,
104308,0,33552,18380,49127,,
104358,0,33552,18380,49051,,
104408,0,33552,18380,49051,,
104458,0,33552,18380,49051,,
104551,0,33552,18641,49051,,
104601,0,33552,18641,49051,,
104651,0,0,18641,49051,,
104701,0,0,18641,49051,,
104751,0,0,18641,49053,,
104801,0,0,18641,49053,,
104937,0,0,18641,49053,,
104987,0,0,18699,49053,,
105037,0,0,18699,49053,,
105087,0,0,18699,49053,,
105137,0,0,18699,49053,,
105187,0,0,18699,49028,,
105237,0,34309,18699,49028,,
105287,0,34309,18699,49028,,
105337,0,34309,18699,49028,,
105387,0,34309,18103,49028,,
105437,0,34309,18103,49028,,
105487,0,34309,18103,49028,,
105580,0,34309,18103,48976,,
105630,0,35081,18103,48976,,
105680,0,35081,18103,48976,,
105730,0,35081,18103,48976,,
105780,0,35081,18138,48976,,
105830,0,34309,18138,48976,,
105880,0,34309,18138,48976,,
105930,0,34309,18138,48976,,
106065,0,34309,18138,48949,,
106115,0,34309,18138,48949,,
106165,0,34309,18273,48949,,
106215,0,34309,18273,48949,,
106265,0,35081,18273,48949,,
106315,0,35081,18273,48949,,
106365,0,35081,18273,48941,,
106415,0,35081,18273,48941,,
106465,0,35081,18273,48941,,
106557,0,35081,18365,48941,,
106607,0,35081,18365,48941,,
106657,0,35081,18365,48941,,
106707,0,35081,18365,48941,,
106757,0,35081,18365,48904,,
106807,0,35081,18365,48904,,
106857,0,35899,18365,48904,,
106907,0,35899,18365,48904,,
106957,0,35899,18512,48904,,
107007,0,35899,18512,48904,,
107057,0,35081,18512,48904,,
107192,0,35081,18512,48862,,
107242,0,35899,18512,48862,,
107292,0,35899,18512,48862,,
107342,0,35899,18512,48862,,
107392,0,35899,18642,48862,,
107442,0,35899,18642,48862,,
107534,0,35899,18642,48862,,
107584,0,35899,18642,48853,,
107634,0,35899,18642,48853,,
107684,0,35899,18642,48853,,
107734,0,35899,18642,48853,,
107784,0,35899,18707,48853,,
107834,0,35899,18707,48853,,
107884,0,35899,18707,48853,,
107934,0,35899,18707,48853,,
107984,0,35899,18707,48713,,
108034,0,35081,18707,48713,,
108084,0,35081,18707,48713,,
108134,0,35081,18707,48713,,
108184,0,35081,18945,48713,,
108320,0,35081,18945,48713,,
108370,0,35081,18945,48713,,
108420,0,35081,18945,48766,,
108512,0,35899,18945,48766,,
108562,0,35899,18945,48766,,
108612,0,35899,18957,48766,,
108662,0,35899,18957,48766,,
108712,0,35899,18957,48766,,
108762,0,35899,18957,48766,,
108812,0,35899,18957,48769,,
108862,0,36748,18957,48769,,
108912,0,36748,18957,48769,,
108962,0,36748,18957,48769,,
109012,0,36748,19020,48769,,
109062,0,37659,19020,48769,,
109112,0,37659,19020,48769,,
109162,0,37659,19020,48769,,
109212,0,37659,19020,48725,,
109262,0,36748,19020,48725,,
109312,0,36748,19020,48725,,
109491,0,35899,19129,48725,,
109541,0,35899,19129,48725,,
109591,0,35899,19129,48715,,
109641,0,36748,19129,48715,,
109691,0,36748,19129,48715,,
109741,0,36748,19129,48715,,
109791,0,36748,19223,48715,,
109841,0,37659,19223,48715,,
109891,0,37659,19223,48715,,
109941,0,37659,19223,48715,,
109991,0,37659,19223,48657,,
110041,0,36748,19223,48657,,
110091,0,36748,19223,48657,,
110141,0,36748,19223,48657,,
110191,0,36748,19404,48657,,
110241,0,37659,19404,48657,,
110291,0,37659,19404,48657,,
110384,0,37659,19404,51955,,
110434,0,37659,19404,51955,,
110484,0,37659,19404,51955,,
110620,0,37659,826,51955,,
110670,0,37659,826,51955,,
110720,0,37659,826,51955,,
110770,0,37659,826,51955,,
110820,0,37659,826,52084,,
110870,0,37659,826,52084,,
110920,0,37659,826,52084,,
110970,0,37659,826,52084,,
111020,0,37659,137,52084,,
111070,0,36748,137,52084,,
111120,0,36748,137,52084,,
111170,0,36748,137,52084,,
111220,0,36748,137,52142,,
111270,0,37659,137,52142,,
111320,0,37659,137,52142,,
111413,0,37659,123,52142,,
111463,0,35899,123,52142,,
111513,0,35899,123,52142,,
111563,0,35899,123,52142,,
111613,0,35899,123,52184,,
111749,0,35899,123,52184,,
111799,0,35899,122,52184,,
111849,0,36748,122,52184,,
111899,0,36748,122,52184,,
111949,0,36748,122,52184,,
111999,0,36748,122,52219,,
112049,0,37659,122,52219,,
112099,0,37659,122,52219,,
112149,0,37659,122,52219,,
112199,0,37659,120,52219,,
112249,0,35899,120,52219,,
112299,0,35899,120,52219,,
112349,0,35899,120,52219,,
112399,0,35899,120,52249,,
112492,0,35899,120,52249,,
112542,0,35899,120,52249,,
112592,0,35899,120,52249,,
112642,0,35899,119,52249,,
112692,0,35899,119,52249,,
112742,0,35899,119,52249,,
112878,0,35899,119,52276,,
112928,0,35899,119,52276,,
112978,0,35899,119,52276,,
113028,0,35899,119,52276,,
113078,0,35899,119,52276,,
113128,0,35899,119,52276,,
113178,0,35899,119,52276,,
113228,0,35899,119,52298,,
113278,0,35899,119,52298,,
113328,0,35899,119,52298,,
113378,0,35899,119,52298,,
113428,0,0,118,52298,,
113521,0,0,118,52298,,
113571,0,0,118,52298,,
113621,0,0,118,52320,,
113671,0,0,118,52320,,
113721,0,0,118,52320,,
113771,0,0,118,52320,,
113821,0,0,116,52320,,
113871,0,0,116,52320,,
114006,0,0,116,52339,,
114056,0,35081,116,52339,,
114106,0,35081,116,52339,,
114156,0,35081,116,52339,,
114206,0,35081,117,52339,,
114256,0,35899,117,52339,,
114306,0,35899,117,52339,,
114356,0,35899,117,52339,,
114406,0,35899,117,52357,,
114456,0,35081,117,52357,,
114506,0,35081,117,52357,,
114556,0,35081,117,52357,,
114648,0,35899,116,52357,,
114698,0,35899,116,52357,,
114748,0,35899,116,52357,,
114798,0,35899,116,52357,,
114848,0,35081,116,52372,,
114898,0,35081,116,52372,,
114948,0,35081,116,52372,,
114998,0,35081,116,52372,,
115133,0,35081,117,52372,,
115183,0,35081,117,52372,,
115233,0,34309,117,52390,,
115283,0,34309,117,52390,,
115333,0,34309,117,52390,,
115383,0,34309,117,52390,,
115433,0,34309,116,52390,,
115483,0,34309,116,52390,,
115533,0,34309,116,52390,,
115583,0,34309,116,52390,,
115675,0,34309,116,52404,,
115725,0,34309,116,52404,,
115775,0,34309,116,52404,,
115825,0,35081,116,52404,,
115875,0,35081,116,52404,,
115925,0,35081,116,52404,,
115975,0,35081,116,52404,,
116025,0,34309,116,52418,,
116075,0,34309,116,52418,,
116125,0,34309,116,52418,,
116261,0,34309,117,52418,,
116311,0,34309,117,52418,,
116361,0,34309,117,52418,,
116411,0,34309,117,52418,,
116461,0,34309,117,52430,,
116511,0,34309,117,52430,,
116561,0,34309,117,52430,,
116611,0,34309,117,52430,,
116703,0,32842,116,52430,,
116753,0,32842,116,52430,,
116803,0,32842,116,52430,,
116853,0,33552,116,52442,,
116903,0,33552,116,52442,,
116953,0,33552,116,52442,,
117003,0,33552,116,52442,,
117053,0,32842,117,52442,,
117103,0,32842,117,52442,,
117153,0,32842,117,52442,,
117203,0,32842,117,52442,,
117253,0,32842,117,52455,,
117389,0,32842,117,52455,,
117439,0,32842,115,52455,,
117489,0,32842,115,52455,,
117539,0,32842,115,52455,,
117589,0,32842,115,52455,,
117639,0,32842,115,52467,,
117689,0,32842,115,52467,,
117781,0,32842,115,52467,,
117831,0,33552,115,52467,,
117881,0,33552,115,52467,,
117931,0,33552,115,52467,,
117981,0,33552,115,52467,,
118031,0,32842,115,52467,,
118081,0,32842,115,52477,,
